Aku kelelahan.	Nyak kebuyaan.
Saya tidak buta.	Nyak mak muta.
Aku sedang melakukan diet.	Nyak sedang ngelakuko diet.
Aku puas.	Nyak puwas.
Aku sangat lapar.	Nyak betoh temon.
Aku terlalu mabuk.	Nyak biga mabuk.
Aku sudah mencobanya.	Nyak ghadu nyobani.
Apa sedang hujan?	Api sedang teghai?
Apakah itu seekor kucing.	Apikah heno seekor kucing?
Apa itu benar?	Api heno benogh?
Apa itu salah?	Api heno salah?
Bukankah begitu?	Ayinkah goh ghena?
Sedang turun hujan.	Sedang tughun teghai.
Itu cerita bohong.	Heno ceghita tipu.
Ini dijual.	Sinji dijuwal.
Ini untuk dijual.	Sinji guwai dijuwal.
Itu tidak stabil.	Heno mak stabil.
Ada di lantai atas.	Wat di lantai lambung.
Sudah percaya saja padaku.	Ghadu pecaya gawoh padaku.
Tendang bolanya.	Sipak balni.
Lepaskan Tom!	Lepasko Tom!
Lepaskan Tom.	Lepasko Tom.
Biarkan aku melihatnya.	Taganko nyak ngeliyakni.
Biarkan aku mencobanya.	Taganko nyak nyubani.
Mari kita melakukannya.	Haya gham ngelakukoni.
Lihat ke dalam situ.	Liyak mit lom san.
Cinta itu gila.	Demon heno lawang.
Susu berwarna putih.	Susu bewaghna handak.
Tidak ada yang melihat kita.	Makdok sai liyak gham.
Tidak, terima kasih.	Mawat, teghima kasih.
Oh, maaf.	Oh, maap
Buka pintunya.	Bukak balangan.
Tim kami kalah.	Tim gham kalah.
Harap tenang.	Haghop tenang.
Tetaplah duduk.	Tetoplah mejong.
Dia sedang menangis.	Ia sedang miwang.
Dia baru saja berangkat.	Ia ampai sa lapah.
Dia mencintainya.	Ia ngedemonni.
Dia menginginkannya.	Ia ngehagakoni.
Dia pulang.	Ia mulang.
Ia pulang.	Ia mulang.
Perlihatkan itu padaku.	Peliyakko heno padaku.
Tutup pintunya.	Kebok balangan.
Mulailah berlari.	Mulai pai nyengkelang.
Berhentilah bermimpi.	Bughadu pai ngimpi
Berhenti berkelahi!	Bughadu pai bubattah!
Bawa dia pergi.	Usung ia lapah.
Tadi itu cepat.	Jenno heno geluk.
Itu tadi enak.	Heno jenno bangik.
Itu enak.	Heno bangik.
Itu palsu.	Heno palsu.
Bercanda.	Bugurau.
Itu konyol.	Heno lawak.
Itu cukup.	Heno cukup.
Itu tempat tidurku.	Heno pok pedom nyak.
Mereka bisa membantu.	Tiyan bisa ngebantu.
Mereka berpelukan.	Tiyan bepelukan.
Mereka menghilang.	Tiyan ngelebon.
Mereka akan mati.	Tiyan haga mati.
Mereka orang Asia.	Tiyan ulun Asia.
Ini pulpen.	Sinji pulpen.
Ini pena.	Sinji pen.
Ini bodoh.	Sinji gunjogh.
Ini aneh.	Sinji aneh.
Ini enak.	Sinji bangik.
Waktu adalah uang.	Waktu iyulah duwit.
Tom menyalahkanku.	Tom nyalahko nyak.
Tom menyalahkan kami.	Tom nyalahko sikam.
Tom berkeyakinan.	Tom bekeyakinan.
Tom memelukku.	Tom meluk Nyak.
Tom ketakutan.	Tom keghabaian.
Tom sedang tidur.	Tom lagi pedom.
Tom lapar.	Tom betoh.
Tom kebal.	Tom kebal.
Tom gila.	Tom lawang.
Tom itu ramah.	Tom heno ramah.
Tom bodoh.	Tom gunjogh.
Tom menyukainya.	Tom nyukaini.
Tom terlihat buruk.	Tom teliyak bughak.
Tom menembak Mary.	Tom nembak Mary.
Tom menggugat Mary.	Tom ngegugat Mary.
Tom menuntut Mary.	Tom nuntut Mary.
Tom memberi tahu Mary.	Tom ngejuk tahu Mary.
Tom gila.	Tom lawang.
Tom dipecat.	Tom dipecat.
Tom merasa bahagia.	Tom ngerasa bahagia.
Tom beruntung.	Tom beruntung.
Tom sedang memasak.	Tom lagi masak.
Tom hilang.	Tom lebon.
Tom haus.	Tom haus.
Tom kehausan.	Tom kehausan.
Tom terlalu gemuk.	Tom terlalu gemuk.
Tunggu sebentar.	Tunggu serebok.
Kami membantu Tom.	Sikam ngebantu Tom.
Kita membutuhkan aturan-aturan.	Gham ngebutuhko atoran-atoran.
Kami menjual buah-buahan.	Sikam ngejual buwah-buwahan.
Kita benar.	Gham benogh.
Kita akan bertarung.	Gham bakal belaga.
Kami sedang menari.	Sikam lagi nari.
Kami sedang berpuasa.	Sikam lagi bepuasa.
Kami berangkat.	Sikam lapah.
Kita terjebak.	Gham tejebak.
Apa yang sudah kulakukan?	Api sai ghadu nyak lakuko?
Apa yang terjadi?	Api sai terjadi?
Kamu di mana?	Niku dipa?
Yang mana punyaku?	Sai dipa jakku?
Siapa yang mengatakan itu?	Sapa sai nyawako heno?
Ini punya siapa?	Sinji jak sapa?
Kamu tidak apa-apa?	Niku mak api-api?
Kamu ngantuk.	Niku kedugok.
Kau bodoh	Niku gunjogh.
Biarkan aku pergi.	Taganko nyak lapah.
Kita tenggelam?	Gham kalom?
Kamu sudah tidur?	Niku ghadu pedom?
Apa kau lapar?	Api niku betoh?
Apa kalian lapar?	Api kuti betoh?
Apa kamu lapar?	Api niku betoh?
Apa kau bercanda?	Api niku bugurau?
Ajak teman.	Ajak kanca.
Bisa saya bantu?	Bisa nyak bantu?
Kamu masih belum mengerti?	Niku pagun kung ngereti?
Kamu masih belum memahaminya?	Niku pagun kung paham?
Tangkap bolanya.	Tangkap balni.
Perubahan itu bagus.	Perubahan heno helau.
Tutup pintunya.	Tutup ghangokni.
Kembali ke rumah.	Muloh haguk nuwa.
Pulanglah ke rumah.	Balik pai haguk nuwa.
Kembalilah ke rumah.	Muloh pai haguk nuwa.
Segeralah kembali.	Geluk pai muloh.
Apa kamu benci aku?	Api niku nyuwoh nyak?
Apakah kamu mendengarnya?	Apikah niku ngedengisni?
Kalian suka?	Kuti demon?
Jangan katakan itu!	Dang cawako heno!
Jangan menggodaku.	Dang ngeguda nyak.
Jangan sentuh aku!	Dang cubil nyak!
Apa kamu tidak tahu?	Api niku mak pandai?
Lipat handuknya.	Lipat handukni.
Turun dari kasur!	Tughun anjak kasugh!
Bangun dari tempat tidur!	Injak jak pok pedom!
Bangunlah dari tempat tidur.	Injak jak pok pedom.
Berikan itu kepada Tom.	Jukkon heno haguk Tom.
Selamat siang.	Selamat dhegani.
Ambil perlengkapanmu.	Akuk pelengkapan niku.
Selamat tahun baru.	Selamat tahun ampai.
Selamat ulang tahun!	Selamat ulang tahun!
Dia menggigit bibirnya.	Ia ngegigit pupikni.
Dia datang dengan bus.	Ia ghatong jama bus.
Dia adalah seorang dokter.	Ia iyulah jelma doktegh.
Dia adalah seorang aktor.	Ia iyulah jelma aktogh.
Dia memelihara kucing.	Ia ngemelihagha kucing.
Dia terlihat muda.	Ia keliyakan muda.
Dia sempurna.	Ia sempughna.
Dia seorang siswa.	Ia jelma mughid.
Namanya Tom.	Gelaghni Tom.
Sudah terlambat berapa lamakah?	Ghadu telat pigha benikah?
Sudah telat berapa lamakah?	Ghadu telat pigha benikah?
Sudah telat berapa lama?	Ghadu telat pigha beni?
Berapa harganya?	Pigha ghegani?
Apa kabar?	Api kabagh?
Saya adalah seorang siswa.	Nyak iyulah jelma siswa.
Aku bisa merasakannya.	Nyak bisa ngeghasakoni.
Aku melakukannya lagi.	Nyak ngelakukoni lagi.
Aku tidak suka telur.	Nyak mak demon tahlui.
Aku mengembalikannya.	Nyak mulohkoni.
Saya pergi ke sekolah.	Nyak lapah mit sekula.
Aku benci menari.	Nyak nyuwoh naghi.
Saya demam.	Nyak mahandok.
Saya punya rumah.	Nyak wat nuwa.
Aku tidak tahu sama sekali.	Nyak mak pandai sama sekali.
Saya tidak punya waktu.	Nyak mak wat waktu.
Aku harus membantu.	Nyak haghus ngebantu.
Aku terus bermain.	Nyak teghus bemayin.
Aku suka lasagna.	Nyak demon lasagna.
Aku suka selada.	Nyak demon lalap bulung.
Aku suka mi.	Nyak demon mi.
Aku suka bernyanyi.	Nyak demon nyanyi.
Saya suka berselancar.	Nyak demon beselancagh.
Saya suka bernyanyi.	Nyak demon nyanyi.
Saya suka makanan penutup.	Nyak demon kanikan penutup.
Aku suka lasagna.	Nyak demon lasagna.
Aku harus menolak.	Nyak haghus nulak.
Aku butuh perangko.	Nyak peghlu peghangko.
Saya butuh teman.	Nyak peghlu kanca.
Saya mengajar bahasa Prancis.	Nyak ngajar bahasa Peghancis.
Aku ingin seekor anak anjing.	Nyak haga sanak asu.
Aku mau popcorn.	Nyak haga popcorn.
Saya ingin main.	Nyak haga mayin.
Saya memakai kacamata.	Nyak makai kacamata.
Saya akan bersaksi.	Nyak haga besaksi.
Aku tidak mau memakannya.	Nyak mak haga nganikni.
Saya tidak mau memakan itu.	Nyak mak haga nganik heno.
Lebih baik aku mati.	Kacak nyak mati.
Aku akan datang juga.	Nyak haga ghatong munih.
Saya akan bantu juga.	Nyak haga bantu munih.
Aku akan membutuhkan bantuan.	Nyak bakal ngebutuhko bantuan.
Aku akan meneleponmu.	Nyak bakal nelpon niku.
Aku akan menunggu di sini.	Nyak bakal nunggu dija.
Aku adalah lelaki yang bebas.	Nyak iyulah ghagah sai bibas.
Aku buta huruf.	Nyak muta huruf.
Aku tertarik.	Nyak tetaghik.
Saya tertarik.	Nyak tetaghik.
Saya bukan bayi.	Nyak ayin hupi.
Aku tidak bersalah.	Nyak mak besalah.
Aku tidak bercanda.	Nyak mak begughau.
Aku tidak sedang bercanda.	Nyak mak sedang begughau.
Aku tidak cantik.	Nyak mak sikop.
Saya tidak bodoh.	Nyak mak gunjogh.
Aku orang yang rasional.	Nyak ulun sai rasiyonal.
Aku muak dengan hal itu.	Nyak nyuwoh jama hal heno.
Saya masih di sini.	Nyak pagun dija.
Aku masih di sini.	Nyak pagun dija.
Aku sangat marah.	Nyak butong temon.
Saya sangat senang.	Nyak demon temon.
Saya senang sekali.	Nyak demon temon.
Aku sangat capek.	Nyak geloh temon.
Aku sudah pindah.	Nyak ghadu pindah.
Ini hoaks?	Sinji hoax?
Itu pasti Tom.	Heno pasti Tom.
Menangis itu tidak apa-apa.	Miwang heno mak api-api.
Hari ini panas.	Ghani sinji panas.
Terserah padamu.	Basing padamu.
Lupakan saja.	Lupako gawoh.
Lakukan saja.	Lakuko gawoh.
Jaga agar Tom tetap diam.	Jaga tagan Tom tetop menong.
Terus kabari aku.	Teghus kabaghi nyak.
Serahkan semuanya padaku.	Seghahko segalani padaku.
Serahkan padaku.	Seghahko padaku
Tinggalkan aku sendiri!	Tepikko nyak tenggalan!
Tinggalkan aku sendiri.	Tepikko nyak tenggalan.
Mari kita pulang.	Haya gham mulang.
Berbohong adalah perbuatan yang salah.	Bebuhung iyulah pebuatan sai salah.
Ayahku sibuk.	Ayahku siwok.
Ayahku sedang sibuk.	Ayahku sedang siwok.
Rambut saya basah.	Buwok nyak basok.
Kupas apel itu!	Kupas apal heno!
Kupaslah apel.	Kupaslah apal heno.
Silakan masuk.	Silako kughuk.
Tolong hentikan itu.	Tulung beghaduko heno.
Bacalah buku ini.	Bacalah buku sinji.
Bangunlah.	Injaklah.
Dia sedang lari	Ia sedang cengkelang.
Dia sedang berbicara.	Ia sedang becawa.
Dia menciumnya.	Ia nyundung.
Dia tampak sakit.	Ia kliyakan maghing.
Dia jago renang.	Ia jagok langui
Dia seorang yang cantik.	Ia seulun sai sikop.
Dia bandel.	Ia bangkilan.
Dia keras kepala.	Ia keghas hulu.
Jadi mari kita lakukan.	Jadi haya gham lakuko.
Berhenti berteriak.	Beghadu bekeghik.
Berselancar itu menyenangkan.	Beselancagh heno nyenengko.
Santai saja.	Santai gawoh.
Terima kasih banyak.	Teghima kasih lamon.
Makasih banyak.	Teghima kasih lamon.
Terima kasih banyak.	Teghima kasih lamon.
Makasih banyak.	Teghima kasih lamon.
Itu tadi enak.	Heno jenno bangik.
Itu bohong.	Heno tipu.
Tadi itu hampir saja.	Jenno heno hampegh gawoh.
Itu ayam.	Heno manuk.
Itu benar.	Heno benogh.
Itu aneh.	Heno nyele.
Itu sianida.	Heno sianida.
Harusnya aku yang bilang begitu.	Haghusni nyak sai cawa goh ghena.
Imut.	Imut.
Itu aneh.	Heno aneh.
Anehnya.	Anehni.
Sayang sekali.	Sayang temon.
Ada seekor kucing.	Wat seekogh kucing.
Ada kucing.	Wat kucing.
Mereka bertengkar.	Tiyan busilisih.
Mereka berjuang.	Tiyan Bejuwang.
Ini beruang.	Sinji gemul
Ini seekor beruang.	Sinji seekogh gemul.
Bercanda.	Begughau.
Ini konyol.	Sinji konyol.
Ini surga.	Sinji sughga.
Ini kucing saya.	Sinji kucing nyak.
Ini sangat menyedihkan.	Sinji nyedihko temon.
Ini tidak menyenangkan.	Sinji mak nyenangko.
Lempar bolanya.	Latuh balni.
Lempar bolanya!	Latuh balni!
Waktunya bangun.	Waktuni injak.
Tom meminta maaf.	Tom ngilui maap.
Tom tidak bisa berenang.	Tom mak dapok langui.
Tom menemukan Mary.	Tom tehalu Mary.
Tom menanam padi.	Tom nanom paghi.
Tom membenci Mary.	Tom nyuwoh Mary.
Tom membenci Mary.	Tom nyuwoh Mary.
Tom mengabaikanku.	Tom ngabaiko nyak.
Tom adalah seorang pilot.	Tom iyulah jelma pilot.
Tom adalah seorang ustad.	Tom iyulah jelma ustad.
Tom ada di rumah.	Tom wat di lamban.
Tom sedang memasak.	Tom sedang ngekuk.
Tom penasaran.	Tom mak puas.
Tom sedang berpuasa.	Tom sedang bepuwasa.
Tom gelisah.	Tom gisah.
Tom hilang.	Tom melap.
Tom gugup.	Tom gugup.
Tom terengah-engah.	Tom ngos-ngosan.
Tom sedang berbicara.	Tom becawa.
Tom kehausan.	Tom kemahuan.
Tom terlalu gemuk.	Tom gemuk temon.
Tom tidak berguna.	Tom mak beguna.
Tom tidak ada di rumah.	Tom makdok di lamban.
Tom tidak lemah.	Tom mak lemoh.
Tom menyukainya.	Tom ngedemonni.
Tom terlihat pucat.	Tom kliyakan pucak.
Tom mencintai Mary.	Tom nyintai Mary.
Tom pingsan.	Tom sengelop.
Tom melihat seekor serigala.	Tom ngeliyak seekogh asupulan.
Tom mempercayai kamu.	Tom mecayai niku.
Tom menangis.	Tom miwang.
Tom sedang makan tadi.	Nyak lagi mengan jenno.
Tom gila.	Tom lawang.
Tom tidak akan keberatan.	Tom mak bakal kebiyakan.
Tom bekerja dengan keras.	Tom bekeghja jama keghas.
Tom tidak ada di rumah.	Tom makdok di lamban.
Tom tidak lemah.	Tom mak lemoh.
Tom sedang melukis.	Tom sedang ngegambagh.
Tom sedang tidur.	Tom sedang tughui.
Apakah tadi itu mimpi?	Apikah jenno heno impi?
Cuci mukamu.	Basuh pudakmu.
Kita makan di rumah.	Gham mengan di lamban.
Kami membuat sebuah kesepakatan.	Sikam ngeguwai sebuwah kesemupakatan.
Kami tidak melihat apa-apa.	Sikam mak ngeliyak api-api.
Kami akan senang.	Sikam bakal suka.
Kami bingung.	Sikam bingung.
Kita bingung.	Gham bingung.
Kami kebingungan.	Sikam kebingungan.
Kami dapat dipercaya.	Sikam dapok dipecaya.
Kami berbudaya.	Sikam bebudaya.
Kami seorang yang mudah bergaul.	Sikam seulun sai mudah begawul.
Bagaimana dengan Tom?	Gohpa jama Tom?
Apa pekerjaanmu?	Api pekeghjaanmu?
Pekerjaan kamu apa?	Pekeghjaan niku api?
Bagaimana kalau aku gagal?	Gohpa lamun nyak gagal?
Apa susahnya, sih?	Api susahni, sih?
Di mana aku sekarang?	Di dipa nyak ganta?
Tadi kamu di mana?	Jenno niku di dipa?
Kamu di mana?	Niku di dipa?
Tadi kau ada di mana?	Jenno niku wat di dipa?
Boston itu di mana?	Boston heno di dipa?
Mobilku mana?	Mubilku dipa?
Siapa yang menelepon Tom?	Sapa sai nelpon Tom?
Siapa yang memanggil Tom?	Sapa sai ngughau Tom?
Itu punya siapa?	Heno jak sapa?
Kenapa dia ada di sini?	Ngapi ia wat dija?
Ya, tentu saja.	Ya, tentu gawoh.
Ya, tentunya.	Ya, tentuni.
Kamu harus pergi.	Niku haghus lapah.
Kamu egois.	Niku egois.
Kamu terjebak.	Niku tejebak.
Kamu tidak berguna.	Niku mak beguna.
Sama-sama.	Kawok.
Terima kasih kembali.	Teghima kasih muloh.
Apakah aku sendirian di sini?	Apikah nyak tenggalanan dija?
Siapa pun bisa membantu.	Sapa pun dapok nulung.
Apa ini milikmu?	Api sinji jakmu?
Apa kita masih belum selesai?	Api gham pagun kung beghes?
Apakah kamu yakin?	Apikah niku yakin?
Apakah Anda yakin?	Apikah puskam yakin?
Apa kau yakin?	Api niku yakin?
Apa kamu sedang jatuh cinta?	Api niku sedang gogogh cinta?
Apa kau bercanda?	Api niku begughau?
Apa kau serius?	Api niku seghiyus?
Bola itu bulat.	Bal heno bulot.
Panggil suamiku.	Ughau meghiyanku.
Boleh aku mengajak Tom?	Dacok nyak ngajak Tom?
Apa bisa dibetulkan?	Api dapok dibenoghko?
Tutup pintu itu.	Kebok balangan heno.
Tutup bukumu.	Kebok bukumu.
Selamat!	Selamat!
Apakah kamu mendengarnya?	Apikah niku ngedengisni?
Apa kamu punya satu?	Api niku wat sai?
Apakah kamu suka musik rap?	Apikah niku suka tabuh rap?
Apakah kamu mencintainya?	Apikah niku nyintaini?
Apa kamu melihatnya?	Api niku ngeliyakni?
Apa kamu melihat ini?	Api niku ngeliyak sinji?
Apa kamu pikir begitu?	Api niku pikegh goh ghena?
Jangan takut.	Dang ghabai.
Jangan takut.	Dang ghabai.
Jangan ganggu aku.	Dang ganggu nyak.
Jangan lupakan kami.	Dang lupako sikam.
Jangan marah.	Dang butong.
Jangan mabuk!	Dang mabuk!.
Jangan meludah di sini.	Dang ngeludah dija.
Jangan menetap di sini.	Dang netop dija.
Gandakan dosisnya.	Dobelko dosisni.
Nikmati makananmu.	Nikmati kanikanmu.
Selamat makan.	Selamat mengan!
Nikmati makananmu!	Nikmati kanikanmu.
Masukkan nama Anda.	Kughukko gelagh puskam.
Ambil barang-barangmu.	Akuk baghang-baghangmu.
Ambil barangmu!	Akuk baghangmu!
Dia mulai menangis.	Ia mulai miwang.
Dia memakai celana jin.	Ia makai celana jin.
Dia tidak punya uang.	Ia mak ngedok duwit.
Dia punya dua kucing.	Ia wat wa kucing.
Dia seorang siswa.	Ia jelma murid.
Dia terus bekerja.	Ia teghus bekeghja.
Dia suka macan.	Ia demon macan.
Dia terlihat suram.	Ia keliyakan sugham?
Dia suka kereta api.	Ia demon kegheta api.
Dia sepertinya sedang lapar.	Ia kinjukna lagi betoh.
Dia berselingkuh.	Ia nyutang.
Dia seorang tukang kebun.	Ia seulun tukang kebun.
Dia menolongku.	Ia nulung nyak.
Dia kakak laki-lakiku.	Ia kakak ghagah nyak.
Dia kakakku.	Ia kakak nyak.
Dia adikku.	Ia adik nyak.
Dia masih belum ada.	Ia pagun kung wat.
Ini dia tasmu.	Sinji ta niku.
Hai! Bagaimana kabarmu?	Hai! Gheppa kabaghmu?
Hai! Apa kabar?	Hai! Api kabagh?
Hai. Bagaimana kabarmu?	Hai. Gheppa kabaghmu?
Namanya Tom.	Gelaghni Tom.
Tolong tunggu sebentar.	Tulung tunggu seghebok.
Pegang lilinnya!	Pegung lilinni!
Sangat menarik!	Temon helau!
Apa kabar?	Api kabagh?
Umur kamu berapa?	Umugh niku pigha?
Bagaimana kakimu?	Gheppa kukut niku?
Saya sepenuhnya setuju.	Nyak sepenuhni setuju.
Aku sangat capek.	Nyak penok nihan.
Aku mengapresiasinya.	Nyak ngapghesiasini.
Aku bisa memercayai Tom.	Nyak dacok ngepeghcayai Tom.
Saya tidak tahan.	Sikinduwa mak tahan.
Aku tidak bisa bernapas.	Nyak mak dacok benapas.
Aku tidak bisa melakukan ini.	Nyak mak dacok ngeguwaiko sinji.
Aku menangis setiap hari.	Nyak miwang tiap ghani.
Aku mengerti.	Nyak ngereti.
Aku tidak melihat Tom.	Nyak mak ngeliyak Tom.
Aku menemukan seseorang.	Nyak tehalu ulun.
Aku paham maksudnya.	Nyak ngereti maksudni.
Aku harus belajar.	Nyak haghus bulajagh.
Aku memiliki dua buah mobil.	Nyak ngedok wa buwah mubil.
Saya punya dua ekor kucing.	Sikinduwa ngedok ghuwa kucing.
Saya belum tidur.	Sikinduwa kung pedom.
Aku belum tidur.	Nyak kung pedom.
Aku mendengar suara teriakan.	Nyak ngedengi suwagha kayungan.
Aku baru saja selesai.	Nyak ampai gawoh ghadu.
Aku tahu perempuan itu.	Nyak pandai bebai heno.
Aku suka tomat.	Nyak demon tomat.
Aku suka mobilmu.	Nyak demon mubil niku.
Aku suka terung.	Nyak demon tiyung.
Aku butuh bantuannya.	Nyak peghlu bantuwanna.
Aku membutuhkan bantuannya.	Nyak peghlu bantuwanna.
Aku perlu belajar.	Nyak peghlu bulajar.
Aku berutang banyak padamu.	Nyak beutang lamon pada niku.
Aku bermain sepak bola.	Nyak bumain sipak bal.
Saya bermain sepak bola.	Sikinduwa bumain sipak bal.
Aku mengagetkan Tom.	Nyak nganjatko Tom.
Saya sepenuhnya setuju.	Sikinduwa sepenuhni setuju.
Saya akan lanjutkan.	Sikinduwa haga lanjutko.
Aku akan membunuhmu.	Nyak bakal ngebunuh niku.
Aku tidak akan melakukan itu.	Nyak mak bakal ngelakuko heno.
Saya bekerja dengannya.	Sikinduwa bukerja jama ia.
Aku akan di rumah.	Nyak bakal di nuwa.
Aku akan menghancurkannya.	Nyak bakal ngehancurkoni.
Aku hampir selesai.	Nyak hampegh ghadu.
Aku malu.	Nyak liyom.
Aku akan pergi.	Nyak bakal lapah.
Saya akan pergi.	Sikinduwa bakal lapah.
Aku cuma bercanda.	Nyak cuma bugurau.
Saya tinggal di sini.	Sikinduwa tepik dija.
Aku bukan robot.	Nyak layon robot.
Aku bukan penyihir.	Nyak layon penyihir.
Aku tidak bercanda.	Nyak mak bugurau.
Aku tidak sedang bercanda.	Nyak mak lagi bugurau.
Aku tidak akan pergi.	Nyak mak bakal lapah.
Saya tidak bekerja.	Sikinduwa mak bukereja.
Aku cuma bercanda.	Nyak cuma bugurau.
Aku masih hidup.	Nyak pagun hughik.
Aku masih terjebak.	Nyak pagun tejebak.
Aku lelah dengan hal itu.	Nyak palai jama hal sina.
Aku sangat lapar.	Nyak betoh nihan.
Aku temanmu.	Nyak kanca niku.
Aku sudah muak.	Nyak ghadu nyelok.
Apakah Tom autis?	Apikah Tom autis?
Apakah Tom autistik?	Apikah Tom autistik?
Itu penting?	Heno penting?
Apa ini mimpi?	Api sinji nipi?
Apa ini benar?	Api sinji benogh?
Apakah ini benar?	Apikah ini benogh?
Terserah padamu.	Basing niku.
Ini tidak cukup.	Sinji mak cukup.
Itu tidak cukup.	Heno mak cukup.
Kelihatannya itu murah.	Keliyakanni heno mughah.
Hari ini turun salju.	Ghani sinji tughun salju.
Kedengarannya bagus!	Kedengisanni helau!
Tadi itu seru sekali.	Jenno heno keghik nihan.
Ini tidak lucu.	Sinji mak lucu.
Itu tidak akan menyenangkan.	Heno mak bakal nyenengko.
Itu mustahil.	Heno mak mukkin.
Itu tidak bisa dihindari.	Heno mak dapok dihindari.
Tidak masalah.	Mak masalah.
Ini bukan lelucon.	Sinji mak bugurau.
Ini tidak rusak.	Sinji layon bebudugh.
Ini tidak cukup.	Sinji mak cukup.
Sekarang jam delapan lebih.	Ganta jam walu lebih.
Sekarang lewat jam delapan.	Ganta liwat jam walu.
Ini konyol.	Sinji konyol.
Sudah waktunya untuk pergi.	Ghadu waktuni guwai lapah.
Sekarang jam setengah tiga.	Ganta jam nengah telu.
Biarkan aku memeriksanya.	Taganko nyak meghiksani.
Biarkan aku melihatnya.	Taganko nyak ngeliyakni.
Ayo kembali.	Haya muloh.
Mari kita lakukan sekarang.	Haya gham lakuko ganta.
Ayo menerbangkan layang-layang.	Haya.ngehamboghko layang-layang.
Ayo kita bermain layang-layang.	Haya gham bemayin.
Ayo kembali.	Haya muloh.
Mungkin lain kali.	Halok layin kali.
Kesalahan bisa terjadi.	Kesalahan dapok tejadi.
Mama, aku lapar.	Mak, nyak betoh.
Rumahku besar.	Lambanku balak.
Sifku berakhir.	Sipku beahegh.
Alam itu kejam.	Alam heno kejam.
Jangan lupakan itu!	Dang lupako heno!
Jangan pernah berbohong.	Dang peghnak bebuhung.
Sekarang Anda sudah aman.	Ganta puskam ghadu aman.
Buka botolnya.	Bukak guduni.
Tolong betulkan itu.	Tulung benoghko heno.
Tolong betulkan ini.	Tulung benoghko sinji.
Silakan duduk.	Silakan mejong.
Angkat tanganmu.	Angkat pungumu.
Baca ini dulu.	Baca sinji pai.
Penolakan itu menyakitkan.	Penulakan heno nyakiko.
Ingatkan saya nanti.	Ingokko sikinduwa nanti.
Ingatkan aku nanti.	Ingokko nyak nanti.
Dia punya seekor kucing.	Ia wat seekogh kucing.
Dia seorang yang cantik.	Ia jelma sai sikop.
Dia keras kepala.	Ia keghas hulu.
Dia terlihat muda.	Ia kliyakan muda.
Ia menikahinya.	Ia nikahini.
Dia menanggalkannya.	Ia ngelepaskoni.
Dia sempurna.	Ia lengkap.
Dia masuk ke dalam.	Ia kughuk mit lom.
Dia masuk.	Ia kughuk.
Ia tegas.	Ia tegas.
Dia tegas.	Ia tegas.
Dia cantik.	Ia sikop.
Dia kakakku.	Ia puwaghiku.
Dia adikku.	Ia adikku
Maaf, saya melupakannya.	Maap, sikinduwa ngelupakonni.
Terima kasih untuk ini.	Teghima kasih guwai sinji.
Anjing itu lompat.	Asu heno luppat.
Itu tidak adil.	Heno mak adil.
Itu omong kosong.	Heno cawa bangkang.
Buku itu berwarna merah.	Buku heno bewaghna suluh.
Mobilnya biru.	Mubilni bighu.
Bayarannya bagus.	Bayaghanni helau.
Gajinya bagus.	Gajini helau.
Ruangannya panas.	Ghuwangni panas.
Langit berwarna biru.	Langik bewaghna bighu.
Tidak ada garam.	Makdok uyah.
Mereka adalah aktor.	Tiyan iyulah aktogh.
Mereka berdua tertawa.	Tiyan bewa ngakkak.
Mereka takut padamu.	Tiyan ghabai padamu.
Mereka membunuh Tom.	Tiyan ngepati Tom.
Mereka pulang lebih awal.	Tiyan muloh lebih awal.
Mereka pergi lebih awal.	Tiyan lapah lebih awal.
Mereka tinggal di sana.	Tiyan tepik di sudi.
Mereka mirip.	Tiyan mighip.
Mereka tersenyum.	Tiyan tesenyum.
Mereka haus.	Tiyan mahu.
Mereka telah berubah.	Tiyan ghadu beghubah.
Ini aneh.	Sinji aneh.
Ini sepedaku.	Sinji sepidaku.
Inilah hidupku.	Sinjilah hughikku.
Ini adalah kamarku.	Sinji iyulah kamaghku.
ini istriku.	Sinji kajongku.
Ini alami.	Sinji alami.
